actor_id,actor
144606,Alan Pietruszewski
27763,Casper Van Dien
368,Reese Witherspoon
42307,Peta Wilson
208693,James Wilson
110068,Ryan Dunn
52271,Brianna Brown
12513,Francesca Annis
9281,Elizabeth Banks
3900,Linus Roache
176748,Lauren Bittner
56614,Ray Stevenson
15376,Brad William Henke
63941,Marshall R. Teague
110727,Virginia Leith
84834,Trevor Moore
230060,Amy Ferguson
1715122,Finnegan Williams
39554,Jennifer Jones
39801,Mischa Auer
5608,Joseph A. Carpenter
56595,Marisa Coughlan
43928,Meghan Ory
10070,Mie Hama
454,Michael Peña
45603,Joey Camen
1515534,Samantha King
1581,Mary McDonnell
14852,James Karen
85931,D. L. Hughley
17109,Renee Leblanc
73952,Cheryl Tiegs
263,Emilio Echevarría
1104994,Oscar Pearce
29802,Marty Feldman
55470,Dominic Cooper
58293,Alex McArthur
144160,Sean Bridgers
51965,Kevin Sorbo
1053291,Anna Ross
1033159,Carolyn Farina
52262,Sean Maguire
58224,Jason Sudeikis
453,Riki Lindhome
1523143,Michael Derek
932967,Mahershala Ali
128628,Scottie Thompson
6542,Isaac Hayes
2055,Robert Davi
1111711,Donald Austin
61350,Heather Mitchell
55775,Katie Cassidy
11855,Geraldine James
4012,Spencer Treat Clark
37917,Kristen Stewart
117470,Josh Groban
168380,Mo Collins
53761,Christopher Gorham
5141,Heather Langenkamp
17141,Greg Kinnear
52973,Waheeda Rehman
30185,Helen Broderick
98050,James Lafferty
22461,Vincent Gallo
52394,Lauren Lee Smith
12517,Freddie Jones
28744,Jacqueline McKenzie
984724,Aiden Lovekamp
55464,Kelly Blatz
226776,Alisha Naragsheth
141534,Louise Dylan
1054724,Dan Yeager
13526,Noah Wyle
80109,Marla Sokoloff
969635,Sue Rock
69231,Kirk Hammett
555216,Jeremy Hunter
165424,Danny Sapani
72997,Chris Potter
112561,Lily Collins
21521,Steven Hill
65036,Tiffany Taubman
207899,Natalie Dreyfuss
1065,Thomas F. Wilson
19536,Josh Duhamel
115679,Charlotte Riley
107448,Simon Baron-Cohen
1046143,Caity Lotz
16972,Sergi López
55258,Robinne Lee
217300,Kathleen McDermott
131390,Hunter Canning
123725,Abigail Spencer
65236,Bill Goldberg
8187,Max Elliott Slade
1552148,Jonny Beauchamp
1160181,Ser'Darius Blain
114144,Gio Perez
283815,Josh Wise
11783,John Houseman
11960,Tung Thanh Tran
136879,Rikiya Yasuoka
30114,Jane Randolph
1354957,Johnny Ortiz
69497,Hanna Verboom
88949,Mark Harelik
84318,Victor Gojcaj
8396,Tom Lister Jr.
32597,Dylan McDermott
57448,Eric Schweig
236851,Callan McAuliffe
49425,Annabeth Gish
1267329,Lupita Nyong'o
74036,Tom Arnold
22053,Alan Blumenfeld
88969,Daniel Buckland
1027850,Abigail Hargrove
81578,Kate Graham
975,Nick Moran
10884,Will Yun Lee
3360,Joan Fontaine
73338,Alex Colon
78017,Sandra Nelson
20190,Efren Ramirez
13938,Michael Lombard
120975,Jill Bennett
53962,Đỗ Thị Hải Yến
141,David Carradine
10825,Donal Logue
17753,Lionel Barrymore
226,Heidi Hayes
20748,Lou Myers
51583,Mitchel Musso
18920,Patricia Velásquez
51857,Tim Meadows
1224028,Celina Jade
20309,Dwight Yoakam
39659,Burn Gorman
38941,Jim Sturgess
34544,Joshua Harto
41757,Aki Aleong
8291,Alison Lohman
1292102,Shon McGregory
135800,Tracy Goode
381,Katherine Helmond
7037,Jean-Hugues Anglade
60072,Sara Paxton
216674,Hillary Clinton
21596,Shannon Elizabeth
137748,Louisa Milwood-Haigh
35792,Jimmy Shergill
78437,Stephen Rannazzisi
15760,Josh Peck
170635,Andy Buckley
12644,Mitch Pileggi
104795,Bill Paterson
984629,Christopher Abbott
38024,Cynthia Nixon
545345,Nikki Grant
99461,Cedric Hardwicke
8224,Alec McCowen
1455871,William Brotman
3972,Wentworth Miller
1233885,Annalee Jefferies
95136,David Henrie
4688,Michael Rapaport
66712,Wesley Addy
4273,Charlotte Gainsbourg
138009,Rick Malambri
71555,Andrew Wilson
57690,Jim Breuer
20529,Stéphanie Lagarde
11626,Gore Vidal
54865,Jeff Kober
102806,Krystle Connor
20879,Kate Burton
4138,Craig Sheffer
57121,Rie Rasmussen
205427,Mark Mitchinson
15736,Sylvia Syms
15111,Jean-Claude Van Damme
11787,Nancy Kyes
35747,Saif Ali Khan
156675,Lauren Hodges
8726,Patric Knowles
210050,Eliza Coupe
186310,Molly Stanton
75604,Yul Vazquez
87588,Carlos Mencia
74242,Shea Whigham
146032,Christian Rudder
29234,Joe Anderson
29950,Robert Harron
2112,Brock Peters
81681,Denis O'Hare
131723,Sarah Wright
58114,Ali Hillis
11291,Clémence Poésy
31,Tom Hanks
62001,Dee Wallace
6637,Frank Finlay
6844,Dom DeLuise
19866,Guillaume Canet
54857,Anthony Dileo Jr.
5131,Diane Salinger
58168,Rachelle Lefevre
1401538,Price T. Morgan
3497,Kyle Chandler
1469630,Alessandro Lindblad
11516,Devin Ratray
3026,Rob Reiner
8227,Anna Massey
3196,Juliette Lewis
46074,Rachael Harris
41217,Tom Bosley
11395,Victor Wong
2441,Tom Hollander
500,Tom Cruise
13296,Jean Hagen
245,Keir Dullea
84327,Ivor Francis
56750,Xantha Radley
4110,Humphrey Bogart
5725,Goran Visnjic
26669,Vincent Riotta
57905,Lindsay Wagner
101948,Judy Pace
144292,Adam Rayner
62836,Derek Waters
13240,Mark Wahlberg
34195,Jayma Mays
7003,Ginette Reno
1535,Brian Doyle-Murray
62842,Eddie Griffin
125845,Robert Noble
10707,Terry Jones
99837,Tiffany Bolling
8489,Phillip Alford
116620,René Pape
105563,Mads Sjøgård Pettersen
6979,Romola Garai
169677,Rachel Sterling
53085,John Cullum
18316,Ally Walker
567332,Fergus Riordan
68000,Colleen Haskell
126583,Alan Gelfant
10871,Natasha Lyonne
80860,Jonathan Bailey
1157956,Avraham Shalom
9862,Pat Henning
81577,Jason Yachanin
1212,Laura San Giacomo
19888,Géraldine Pailhas
21181,Fabio Testi
59783,Johnny A. Sanchez
38334,Jennifer Coolidge
64120,John Matuszak
12978,Peter Outerbridge
96670,Liam Hourican
1086,Heino Ferch
66442,Tamsin Egerton
37203,Jason Beghe
51935,Patrick J. Adams
1393180,Madisyn Shipman
77802,Omarion
14984,Jessica Hecht
123604,Cristiane Justino
787,Gilbert R. Hill
43247,Deborah Odell
1898,Eddie Jemison
116335,Tyler Hinman
207202,Jim Lee
52771,Tanay Chheda
1052106,Louis Tomlinson
583777,Amos Oz
47536,Cheryl Campbell
27980,Edith Scob
2310,Bruno Ganz
2879,Rob Lowe
661,Vic Tablian
39481,Jordana Spiro
1273197,Teo Halm
1520857,Beau Sia
6280,Powers Boothe
44233,Mathilda May
42820,Shashawnee Hall
121566,Sharon Lawrence
121529,Léa Seydoux
57340,Steven Brand
167556,Sibel Ergener
83247,Richard Bey
58731,Diva Gray
2555,David Proval
29792,David Dukes
86086,Javed Jaffrey
15007,Laura Harring
8841,Donald Crisp
973135,Claire Geare
10695,Izabella Scorupco
24364,Dany Robin
10747,Julian Fellowes
118941,Jennifer Butler
1070749,Darwin Shaw
58147,Jascha Washington
11482,Tony Darrow
78320,Bryan Callen
931945,Nick Krause
87118,Michael Beach
30316,Shaun Parkes
12283,Frances Bavier
3096,John Cazale
203677,Evan Adams
18365,Sandy Dennis
5847,David Kross
17123,Darren Boyd
70517,Thomas Turgoose
66288,Roberts Blossom
97916,Keith Wayne
449513,Meredith Hagner
20283,Dwight Ewell
7030,Henry Goodman
11868,Sean Patrick Thomas
57172,Ashanti
40656,Juliet Howland
16373,Max Baldry
19468,Gerry Becker
35799,Marny Eng
40462,Kristen Bell
61263,Skyler Gisondo
10460,Richard Kiel
57409,Ana de la Reguera
7059,Heike Makatsch
10509,Kristina Wayborn
11392,Dennis Dun
1153024,Nico Liersch
25990,Andy Comeau
33322,Melody Anderson
6818,Werner Herzog
12699,Jean Shepherd
35159,Laraine Newman
54479,Bailee Madison
42223,Daniel Anderson
141768,Kevon Kane
4958,Henry Fonda
3125,Madonna
3084,Marlon Brando
942254,Jim Lampley
72118,Anil Kapoor
164653,Andy Kaufman
3610,Madeleine Carroll
70303,Zach Gilford
19764,Paul Dawson
582439,Carlos Alberto
74541,Corey Stoll
70456,Emily Browning
8977,Craig T. Nelson
72994,Michael Mosley
1049540,Nicolas Martinez
85825,Leighton Meester
19384,Tony Todd
78413,Estee Chandler
66263,Miranda Bailey
21165,Kim Dickens
1024401,Emilie Autumn
7302,Janet Leigh
34839,Kevin Gage
2206,Samantha Morton
105636,Red Skelton
55392,Martha Higareda
18802,Ronald Reagan
85035,Bipasha Basu
24363,Frederick Stafford
44208,Nigel Bennett
97915,Marilyn Eastman
221611,Jonathan Groff
6721,Piper Laurie
660,Anthony Higgins
151797,Jimmy Yuill
4325,Dave Kalama
7641,Anne Revere
154106,Greg Eagles
12207,Kylie Minogue
172725,John Doolittle
141374,Molly Ephraim
29685,Kurt Fuller
1034681,Tye Sheridan
258,Gael García Bernal
50807,Michael Richards
1084971,Dan Majerle
65032,Ciaran Owens
3052,Rachel Griffiths
116431,David A.R. White
1306296,Rochelle Buchan
62019,Clu Gulager
66200,Michael Currie
7002,Luke Kirby
79885,Steven O'Donnell
108774,Michael Reilly Burke
1047643,Scott Dymond
20215,Billy Campbell
67393,Buddy Hackett
12690,John Hallam
55494,Devon Gearhart
3432,Rick Aviles
65505,Arthur Hill
47628,Julian Morris
20815,Skye McCole Bartusiak
39015,Eileen Brennan
41292,Keri Russell
1261473,Claudia Traisac
1270,Charles Martin Smith
6449,Warren Beatty
115433,Russell Hodgkinson
1157360,Amy Ganser
18616,David Morrissey
13098,Rapulana Seiphemo
216057,Jay McCarroll
1356402,Anna Claire Sneed
14700,Richard Tyson
58549,Bill Irwin
77498,Lubna Azabal
64135,Charlie McDermott
61852,Nicholas Gonzalez
6718,Jack Nance
1697836,Paul Sutherland
53122,Fran Drescher
17835,Ricky Gervais
33004,Preston Foster
19392,Jesse L. Martin
19761,Lindsay Beamish
25386,Ian Tracey
62171,Ellia English
20402,Julian McMahon
74427,John Hensley
6413,Danny Huston
31162,Daran Norris
32791,Brian Keith
84407,Jim Gaffigan
17348,Muse Watson
82428, Larry Mullen Jr.
564,Richard Linklater
115432,Bill Johns
1381175,Loan Chabanol
45453,Eleanor Bron
18022,Gina McKee
41125,Eric Allan Kramer
13918,Elizabeth Hurley
68812,Ed Asner
83968,Jim Parrack
111801,Eoin Macken
1304662,Samuel Joslin
62596,Kane Hodder
327,Mekhi Phifer
14,Ellen DeGeneres
24264,Craig Ferguson
1164829,Nancy Crocker
17444,Corey Haim
72988,Dominic Colón
1114366,Iain Belcher
98274,Micah Alberti
13299,Rita Moreno
3214,Steven Wright
580240,Maya Gilbert
4724,Kevin Bacon
230,Stephen McHattie
15010,Lori Heuring
15455,Tate Donovan
6238,Juliet Stevenson
85073,Lorraine Stanley
55536,Melissa McCarthy
10341,Britt Ekland
34457,Ian Gomez
2882,Diane Lane
118753,Alexander Wraith
85718,Allen Leech
123996,Melissa Bird
80591,Rashida Jones
10862,Dominic Purcell
1167375,Alex Roe
1086858,James Bierman
59789,Pamela Gidley
17353,Matthew Marsh
1457238,Sonoya Mizuno
93491,Will Poulter
307704,Dane Bowman
6213,Jamie Kennedy
1487594,Michael Newland
18249,Cicely Tyson
6748,Joel Grey
81062,Jim King
1360430,Keiko Green
1041440,Emory Cohen
1207533,Cameron Fife
21986,Reba McEntire
51390,Emily Bergl
146784,Ryan McCluskey
14883,Myron McCormick
70746,Ed Flanders
22109,Peter Firth
141823,Tisha Campbell-Martin
207818,Patrick Kerton
1254617,Krysta Rodriguez
8400,Kim Chan
1132104,Wolé Parks
12836,Ted Danson
139149,Rachel Howe
212938,Brit Morgan
17882,Isabelle Huppert
17342,Paul Adelstein
60966,Robb Wells
39782,Paul L. Smith
57410,Héctor Jiménez
12709,Ian Petrella
57119,Sinbad
62491,Woody Naismith
43626,Dora Bryan
77913,Andree Moss
27136,Katharine Isabelle
1080212,James Devoti
232396,Max Irons
1331652,Allison Tolman
19859,Samantha Futerman
1063782,Sonja Kinski
37700,Sam Easton
1425420,Ruby Barnhill
225695,Jonathan Daniel Brown
21042,Ebon Moss-Bachrach
39574,Deborah Shelton
72985,Ramón Rodríguez
57082,John Stockwell
1697866,Patrick Casteel
496470,Jake Lacy
1117431,Katy Barker
47640,Clark Johnson
56436,Tory Mussett
8261,Willie Nelson
9464,Harry Lennix
22075,Reggie Lee
2859,Gail Cronauer
100552,Mary Woronov
14409,David Schwimmer
56128,Kristy Swanson
1711,Mackenzie Crook
13312,Rae Dawn Chong
1611977,Julio C. Peña
1313583,Levi Miller
15897,Larry the Cable Guy
74409,Eric Winter
8853,Ralph Waite
21193,Peter Andersson
8213,Sam Robards
83351,Stephen Martines
68848,Lisa Zane
1390485,Sherryl Despres
131519,Rihanna
10459,Curd Jürgens
12485,Jack Creley
76693,Nivek Ogre
83701,Alex Kingston
27124,Gerard Plunkett
1360427,Alicia Mendez
1378650,Elizabeth Hunter
33742,Glenn Anders
16554,Richard Crenna
60369,Aaron Murphy
1105711,Richard Cabral
73336,Summer Bishil
164630,Sam Hennings
239171,Lhakpa Dorji
84462,Lynn Chen
1455870,Genevieve Bachman
85236,Paul Rust
39545,Robert Taylor
21030,Michael Moriarty
2978,Max Minghella
42626,Trent Ford
10730,Rowan Atkinson
14101,John Larroquette
83271,Glen Powell
8258,Ben Johnson
444420,James Thomas
239172,Deki Yangzom
27008,Chelsea Field
26510,Eugene Levy
38405,John Corbett
5609,Donald Wiegert
171633,Victoria Clark
3489,Naomi Watts
37014,Lauren German
101497,Patricia Laffan
1523611,Jerry Brown
288940,Lucille La Verne
228372,Conrad Kemp
15387,Wilfrid Hyde-White
17605,Idris Elba
57144,Clemency Burton-Hill
221018,Dan Stevens
1016945,Laura Gerow
18975,Wilmer Valderrama
1502454,Dan Parr
15370,Gretchen Mol
45129,Alaistair Foley
77073,Lance Bass
5367,Zach Braff
19011,George W. Bush
80661,Michael Zegen
1555915,Rebekah Underhill
5724,Denis Leary
114764,David Schallipp
62064,Chris Pine
21368,Peter Strauss
691,Amrish Puri
78189,Edward Clements
5616,Everett McGill
521,Michael J. Fox
103899,Joseph Simmons
92728,Amy Hargreaves
655,John Rhys-Davies
111446,Justin Rice
15546,Tumisho Masha
84841,Randy Wayne
89498,Harold House Moore
3202,Edie McClurg
58640,Elle Peterson
17476,Peter Wight
12929,Rosie O'Donnell
13548,James Spader
11108,Simon Pegg
20070,Jim Carter
2228,Sean Penn
19434,Sharon Farrell
3363,Nigel Bruce
31028,Richard Schiff
39816,Ed Begley
72305,Lesley Manville
212044,Natalie Knepp
86653,Carter Jenkins
26473,Fisher Stevens
33310,Tandi Wright
81432,David Forman
1031244,Heather Dorff
61185,Jackie Burroughs
1195288,Jeffrey Zekele
1498595,Timothy E. Day
9811,Fred Williamson
141716,Anita Laurenzi
71283,Beatriz Batarda
359229,Louie Leonardo
515510,Ryan Potter
160098,Michael Coleman
57628,William Snape
1420628,Cambridge Jones
171544,Thomas McHugh
952664,Michael Maccarone
107398,Stuart Bunce
15196,David Hemmings
504,Tim Robbins
203418,Brandon Bales
65827,Keith David
583896,Guillaume Denaiffe
25884,Mary Lynn Rajskub
29915,Joe Dallesandro
105174,Kenn Scott
444211,Shelley Hennig
196504,Emily Newman
202360,Sidney Johnston
120833,Richard Durden
2106,Walt Disney
103832,Christie Lynn Smith
34845,Lola Glaudini
18346,Rae'Ven Larrymore Kelly
59967,Rebecca Gayheart
17688,Raoul Max Trujillo
57345,Alessandro Gassman
84077,Duane Martin
7351,Ana Claudia Talancón
53256,Terry Crews
41465,Robin Thomas
5576,Val Kilmer
26457,Matthew Lillard
35370,Eugene Roche
53280,Tyler Posey
23622,Éva Igó
519,Martin Short
1811,Randy Quaid
52794,David Herman
4303,Ward Bond
780,Ronny Cox
27579,Odessa Rae
12021,Mia Farrow
5528,William Moseley
29522,Ronald Colman
2963,Nicolas Cage
24590,Dominique Sanda
77948,Selena Gomez
35068,Vidya Balan
37260,Abbie Cornish
1309774,Kristian Bruun
61058,Portia Dawson
84247,Emily VanCamp
2896,Marlene Dietrich
79966,Claudia Karvan
69576,Lisa Ryder
83873,June Diane Raphael
1157959,Avi Dichter
112692,Robert Maillet
26664,Ben Vereen
2453,Mary Steenburgen
2641,Martin Landau
1047649,Ed Skrein
37469,Betsy Palmer
19766,Sook-Yin Lee
62010,Portia de Rossi
60272,Cam Clarke
287382,Jason Kravitz
61605,Ron Crawford
55274,Lisa Nicole Carson
71888,Lynnsee Provence
920,Jürgen Prochnow
5004,Omar Sharif
56757,Eva Amurri Martino
16328,Adam Brooks
1494892,Rebecca Carroll
6067,Jay O. Sanders
141433,Steve Little
8695,Guillermo Díaz
100703,Ty Jones
120019,Aldo Baglio
26100,Melvil Poupaud
9284,Thomas Kopache
57637,James Hetfield
1055230,Raffey Cassidy
4800,Gena Rowlands
3149,Marilyn Monroe
1428381,Brandy Whitford
41052,Belinda Becker
74155,Janette Scott
72466,Colin Farrell
4819,Paolo Bonacelli
56734,Chloë Grace Moretz
524107,Harry Simpson
931760,Rhett Wilkins
3232,Lisa Bonet
61980,Wendie Malick
67805,Claudia Stedelin
35551,Julie Benz
69750,Stephen Barker Turner
64928,Art Garfunkel
556527,Flip Benham
112285,Lawrence Turner
263229,Roger Fan
1566670,Phénix Brossard
4078,Lee Van Cleef
115430,Doug Fahl
163139,Ben Reed
1052108,Liam Payne
58663,Daniel Benzali
652,Paul Freeman
198,Dan Castellaneta
88582,John Darrow
3086,Richard S. Castellano
13997,June Lockhart
99358,Tracy Camilla Johns
64753,Kesun Loder
38160,Patti D'Arbanville
32458,Gabriel Mann
71570,Justin Chadwick
31029,Kristen Wilson
53570,Megan Cavanagh
8260,Strother Martin
30485,CCH Pounder
85714,Upen Patel
75041,Cameron Boyce
79357,James Bolam
15675,Alison Elliott
55091,Neil Brown Jr.
1350973,José Julián
124652,Sally Dryer
57496,Bridget Bennett
88076,Cody Linley
227849,Adil Hussain
25702,Rhona Mitra
563838,Stian Smestad
518,Danny DeVito
63992,Brett Kelly
13919,Michael York
2155,Thora Birch
43853,Irma P. Hall
506085,Sami Gayle
10670,Maryam d'Abo
96623,Richard Dawson
18892,Goldie Hawn
56676,Michael Welch
1357480,Cassidy Gifford
12688,Peter MacNicol
142213,Nazanin Boniadi
18473,James Badge Dale
180730,Jade Gordon
112284,Chip Bent
2524,Tom Hardy
147056,Caitriona Balfe
53058,Tyra Kwao-Vovo
930216,Robert Amaya 
33516,Tsuyoshi Ihara
582851,Sophie Bolen
59568,Fredro Starr
63436,Jun Ji-hyun
16859,Tammy Blanchard
65871,Amanda Schull
1218218,Thomas Sadoski
14500,Jean Simmons
11074,Kathy Najimy
529,Guy Pearce
91495,Mimi Kennedy
1298587,Merv Cross
66580,Scott Adsit
18793,Kieran Culkin
78323,Joon Park
35865,Hannah Spearritt
540747,Harry Stockwell
12899,Jim Varney
57137,Alexz Johnson
140,Lucy Liu
40036,Taraji P. Henson
695,Roy Chiao
59352,Zitto Kazann
53401,Johnny Williams
11318,Holland Taylor
159788,Joe Nipote
137424,Gia Mantegna
120249,Iris Bahr
86267,Ana Gasteyer
1922,Catherine Zeta-Jones
93823,Silvestre Rasuk
3136,Salma Hayek
1640,Stellan Skarsgård
1047312,Alex Briley
107449,Temple Grandin
155293,Mercy Malick
68411,Sô Yamamura
553883,Daniel Aguirre
1401537,Reese Mishler
27396,Sônia Braga
3266,Joe Mantegna
975133,Wade Dominguez
37446,Van Johnson
50347,Rachel Nichols
33161,François Cluzet
41245,Laraine Day
1164259,Kylie Rogers
145247,Phoebe Tonkin
109869,Kristen Schaal
58961,Mario
54124,Marceline Hugot
114674,Glynn Turman
451684,Erica Ash
15915,Sergio Rubini
46432,George H. W. Bush
69033,Vivian Wu
1208342,Krista Madison
10860,Jessica Biel
1084970,Greg Speirs
13578,Dana Andrews
67121,Simon Ferry
131455,Valerie Red-Horse
46919,Thomas F. Duffy
5375,Geoffrey Arend
86969,Huntley Ritter
100867,Marika Dominczyk
131739,Kendra Sue Waldman
3289,Paul Weitz
11784,Tom Atkins
6366,Laurence Fox
33260,Freddie Prinze Jr.
60089,David Alpay
60928,Busy Philipps
93643,Patricia Hamilton
586066,Doug Block
132712,Keir Gilchrist
222121,Ben Schwartz
1301641,DJ Flava
31384,Jordi Mollà
2887,Tom Waits
27964,Lauren Hutton
584994,Raymond Waring
100,Scott Speedman
56618,Brian Murray
57829,Anthony LaPaglia
1054838,Jason Dundas
197907,Paul Drake
1208406,Zoë Borde
205474,Adelaide Clemens
20132,Jon Foster
55623,Michael Dean Jacobs
133252,Zoie Palmer
71815,Emily Meade
21711,Erika Christensen
103902,Kurtis Blow
4316,"Harry Carey, Jr."
4888,Lily Rabe
53807,Armie Hammer
4495,Steve Carell
64342,Craig Robinson
2493,Robert Stack
3366,Gladys Cooper
2506,Alice Krige
20814,Gregory Smith
99359,Tommy Redmond Hicks
85410,Denis O'Dea
1049596,Alexander Carroll
176797,Michael Drayer
53396,Ronnie Wood
55779,John Schneider
132549,Sofia Viruboff
68850,Lezlie Deane
9277,John Finn
59233,Scoot McNairy
23679,Billy West
27267,Rebecca Pidgeon
112038,Carlton Williams
987572,Zane Holtz
9785,"John Cothran, Jr."
27319,Christoph Waltz
83860,Aldis Hodge
87480,James Hall
5590,Elle Macpherson
95697,Dileep Rao
19159,Thomas Haden Church
33935,Eythor Gudjonsson
12042,Seamus Davey-Fitzpatrick
64849,Todd McFarlane
3475,David Battley
5826,Glynis Johns
140238,William Shimell
21089,Bruce Greenwood
1186711,Katie Stegeman
1201,Garry Marshall
1645101,Nina Barnes
3785,Jack Palance
157847,Cress Williams
91508,Hassan Johnson
19487,Jay Hernandez
56934,Wiley Wiggins
64457,Perry King
122250,Kris Eivers
95791,Natalie Cole
141226,Andrew Sensenig
81097,Shawn Roberts
54422,Tupac Amaru Shakur
135799,Chris WIllis
1165266,Michael Cortez
34520,Masasa Moyo
34486,Ashley Johnson
1331,Hugo Weaving
54415,Josh Gad
37934,André Benjamin
53,Peter Stormare
60074,Jeff Garlin
6461,Estelle Parsons
69098,Catherine Oxenberg
94348,Suzan Crowley
55314,Kimberly Elise
52792,Maya Rudolph
208506,Andrea Lowe
39516,Nick Cave
140529,Kitana Baker
79592,Bob Ivy
180937,Allegra Fulton
15413,Richard Dysart
291263,Jordan Peele
1214813,André Sogliuzzo
64306,Barbara Mamabolo
7320,Liz Smith
2839,Brendan Sexton III
34597,Kevin McCarthy
3092,Diane Keaton
112884,Ed McMahon
86994,Kaki Hunter
7796,Illeana Douglas
78799,Carolyn Lawrence
3544,Harry Eden
289,Madeleine Stowe
6108,Emily Procter
99361,Raye Dowell
159386,Kristoffer Polaha
23920,Chad McQueen
16789,Aaran Thomas
8167,Paul Walker
8350,Sam Bottoms
555215,Jon Hunter
18065,Jimmy Nail
8893,Stockard Channing
1223726,Robbie Amell
122449,Steve James
56322,Amy Poehler
26293,Rachael Bella
20391,Jane Wyman
60898,Sebastian Stan
69484,Siri Howard
6368,Embeth Davidtz
3065,Jack McElhone
99235,Tim Abell
68307,Luke Mably
12519,Virginia Madsen
80112,Sylvester McCoy
1907,Kathy Baker
583061,Michael Kopsa
4250,Michael Lerner
548375,Michael Rainey Jr.
486603,Anna Hutchison
41262,Don Calfa
935701,Rohan Chand
60795,Richard DeDomenico
1111813,Keri Moran
1530518,Cole Konis
21519,Kathryn Harrold
572407,Courtney Bell
175826,Mireille Enos
97589,Steve Jodrell
15565,Jennifer Hudson
212218,Mark Saul
63208,Tommy Chong
12121,Cliff Potts
3720,Rick Roberts
104000,Justin McGuire
20286,Toby Kebbell
1120876,Judah Domke
1322802,Ray Grady
27862,Mary Gross
104481,Julie 'Jules' Urich
56251,Kevin Heffernan
5620,Kevin Farley
25129,Don Johnson
1208343,Brandon Wickens
76511,Natalie Martinez
12521,Kenneth McMillan
44060,John Posey
137325,Vera Filatova
6735,Luenell
67817,Alexander Pollock
11355,Jason Isaacs
38674,Aisha Tyler
102669,Darren Keefe
12214,Gillian Anderson
62250,Mike O'Brien
1242809,Antony Byrne
143150,Amy Braverman
3288,Chris Weitz
9257,Bruno Kirby
54470,Lauren Ambrose
6972,Ian McShane
78589,RuPaul
1248,Brian Cox
940,John Shrapnel
108534,Adam Butcher
223126,Megan Charpentier
58965,Alyson Stoner
18271,Toby Huss
18648,Natalie Trundy
1263113,Steven Lee Edwards
94423,Shantel VanSanten
3895,Michael Caine
82407,Kathryn Grayson
85409,Max Showalter
1333,Andy Serkis
56323,Tina Fey
53116,Eric Lively
78214,Mark Caso
56551,Ashley Laurence
38703,Kay Panabaker
186336,Patsy Garrett
13593,Jonathan Winters
134119,William Gates
68276,Jolene Blalock
75311,Emily Harrison
30126,Flora Robson
76110,Stephen Amell
193141,Mary Testa
4493,Catherine Bell
1217648,Chris Diamantopoulos
27764,Steven Waddington
239996,Benjamin Walker
54782,Mary Beth Hurt
54856,Jarlath Conroy
418,Robert Patrick
52442,Olivia Thirlby
42841,John Meillon
15213,John P. Ryan
15093,Simon O'Connor
1107158,Kristin Slaysman
40938,Romane Bohringer
7055,Sienna Guillory
1088672,Ben Rosenfield
35093,Francesca Smith
6577,James Whitmore
57349,Bubba Smith
5349,Craig Archibald
72208,Alicia Keys
6734,Ken Davitian
69865,Jesús Ochoa
1467370,Darrin Bragg
762,Ali Suliman
67599,Vanessa Hudgens
27974,Daniel Tay
103337,Michele Morrow
59643,Lynn 'Red' Williams
1321308,Johnathan Hurley
930743,Hillel Halkin
55617,Marcy Goldman
214496,Elizabeth Morton
25872,Laura Harris
1427425,Allan Bryan Weku
236695,John Boyega
101521,Kherington Payne
3229,Arliss Howard
58814,Barbara Howard
86132,Claire Holt
42363,Peter Scolari
9045,Stephen Baldwin
15295,Vicky Haughton
96015,Teri Andrzejewski
26854,Phil Davis
54565,Raymond St. Jacques
41419,Hugh Laurie
1515537,Nancy Brinker
183201,Barbara Flynn
4944,Taylor Nichols
45245,Paula Jai Parker
99160,Richard Carroll Jr.
1001709,Dallas Barnett
57854,Cheryl Hines
7489,Parker Posey
12077,Jim Cummings
173500,Owen Black
1475,Musetta Vander
19974,Greg Germann
4889,Kim Director
965413,Jason Cermak
4566,Alan Rickman
66525,Jesse Garcia
72680,Ron Carey
35791,Rishi Kapoor
45588,Clare Higgins
1036288,Abbey Lee
29426,John Phillip Law
1415756,Megan Alston
107391,Eric Young
6772,Julius Harris
115431,Cooper Hopkins
54455,Devon Gummersall
1115984,Jason Mitchell
37027,Lew Temple
13275,Tadanobu Asano
116882,Lyndsy Fonseca
7072,William Redfield
58648,Victor Rivers
32598,Daniel Franzese
10938,Barbara Carrera
74748,Randy Couture
61510,Christopher Denham
1064,Crispin Glover
84223,Anna Kendrick
211429,Riley Thomas Stewart
2714,Lance Henriksen
68180,Gary Grubbs
96010,Scott 'Carrot Top' Thompson
68718,Gordon Warnecke
33259,Jennifer Love Hewitt
92857,Shalom Harlow
4070,Grace Kelly
36067,Brad Johnson
20381,Jenna Dewan
36594,Juno Temple
78042,Erin Bethea
14001,Chill Wills
42157,Ed Begley Jr.
3416,Demi Moore
15851,Amy Brenneman
1187217,Kipleigh Brown
35,Sally Field
3907,Harve Presnell
73499,Bruce McCulloch
590,William Sanderson
65303,Mark Wingett
69884,Mary Gregory
28778,Shirley Knight
88123,Brenda Song
15765,John Colicos
86384,Logan Bartholomew
46590,Eddie Vedder
33432,Arija Bareikis
1250809,Finbar Lynch
1353810,Inge Beckmann
59081,David Threlfall
2207,Lois Smith
9046,Chazz Palminteri
59293,Archie Kao
86468,Sarah Wayne Callies
64856,Michael Jai White
