movie_id,title,revenue,tagline,average_vote,popularity,release_date
9709,My Summer of Love,0,The most dangerous thing to want is more.,6.0,3.939753,2004-08-20
25312,Yes,0,*No Tag Line*,5.9,3.677831,2005-08-05
34106,You Can't Take It With You,7433101,YOU'LL LOVE THEM ALL FOR GIVING YOU THE SWELLEST TIME YOU'VE EVER HAD!,7.2,3.426314,1938-08-23
11426,From Here to Eternity,30500000,Pouring out of impassioned pages...brawling their way to greatness on the screen!,7.2,6.915201,1953-08-04
13909,She Wore a Yellow Ribbon,5400000,John Ford's New and Finest Picture of the Fighting Cavalry!,7.1,8.535178,1949-10-22
206284,Grace Unplugged,0,Would you give up what you need... to get everything you want?,6.0,2.160586,2013-10-04
27455,Foolish,6033999,This big mouth is ready for the big time,6.3,0.796009,1999-04-09
66468,N-Secure,2592808,*No Tag Line*,4.3,0.13456,2010-10-15
283686,Out of the Dark,0,*No Tag Line*,4.6,3.215465,2014-08-27
592,The Conversation,4420000,Harry Caul is an invader of privacy. The best in the business.,7.5,20.810292,1974-04-07
25428,I Love Your Work,0,*No Tag Line*,6.5,3.313339,2003-10-05
298584,Cabin Fever,0,You can't run from what's inside.,4.4,5.379319,2016-02-12
10758,Waitress,22179430,If only life were as easy as pie,6.7,9.67299,2007-05-25
11690,Bloodsport,11806119,The true story of an American ninja.,6.6,17.49699,1988-02-26
3083,Mr. Smith Goes to Washington,9600000,"Romance, drama, laughter and heartbreak... created out of the very heart and soil of America!",7.9,12.2624,1939-10-19
9344,Kids,7412216,*No Tag Line*,6.8,13.291991,1995-07-28
10707,The Squid and the Whale,11098131,Joint custody blows.,6.9,13.788054,2005-10-05
15647,Kissing Jessica Stein,10013424,"When it comes to love, sometimes she just can't think straight.",5.9,3.990215,2001-04-21
308529,Kickboxer: Vengeance,0,*No Tag Line*,4.5,6.526588,2016-07-14
4174,Spellbound,7000000,The maddest love that ever possessed a woman.,7.3,11.145915,1945-12-28
20156,Exotica,0,"In a world of temptation, obsession is the deadliest desire.",6.5,5.446832,1994-09-24
9464,Buffalo '66,2375097,Billy Brown just got out of jail. Now he's going to serve some real time. He's going home.,7.1,10.009994,1998-01-20
49018,Insidious,97009150,It's not the house that's haunted.,6.8,58.594852,2010-09-13
13820,Repo Man,2300000,It’s 4 a.m. Do you know where your car is?,6.7,11.35344,1984-02-20
127918,The Gatekeepers,0,*No Tag Line*,6.5,2.828303,2012-07-09
17113,The Ballad of Jack and Rose,712294,"Selfhood begins with a walking away, and love is proved in the letting go.",6.5,3.618646,2005-03-25
129139,The To Do List,3566225,She's going from straight A's to getting her first F.,5.5,15.017068,2013-07-24
507,Killing Zoe,418961,*No Tag Line*,6.1,5.817519,1993-10-01
4012,The Believer,416925,*No Tag Line*,6.8,9.856826,2001-01-19
14054,Snow Angels,414404,Some will fall. Some will fly.,6.5,4.262374,2008-03-07
323271,Unsullied,0,The Hunt Is On,3.0,0.06124,2015-08-28
10972,Session 9,373967,Fear is a place.,6.2,11.064228,2001-08-10
13066,I Want Someone to Eat Cheese With,0,*No Tag Line*,5.7,1.742383,2006-01-01
66025,Mooz-lum,330048,*No Tag Line*,4.5,0.414754,2011-02-11
11908,Hatchet,0,Stay out of the swamp.,5.7,12.677016,2006-04-27
3082,Modern Times,8500000,"He stands alone as the greatest entertainer of modern times! No one on earth can make you laugh as heartily or touch your heart as deeply...the whole world laughs, cries and thrills to his priceless genius!",8.1,28.27648,1936-02-05
39541,Stolen Summer,0,You saw the back-stabbing. Now see the final cut.,6.4,0.87066,2002-03-22
1961,My Name Is Bruce,173066,Fearless! Unstoppable! Ready For His Close-Up!,5.9,7.5591,2007-10-01
51820,The Salon,0,Where you get more than just a hair cut!,3.5,2.02817,2005-01-13
291362,Road Hard,0,*No Tag Line*,6.6,0.859014,2015-03-06
30082,Forty Shades of Blue,0,*No Tag Line*,6.0,0.071377,2005-12-07
72913,Amigo,0,*No Tag Line*,6.0,0.193172,2010-07-14
23963,Pontypool,32000,Shut up or die.,6.6,4.680206,2009-03-06
29406,Trucker,0,Some Things in life you can't leave behind,6.8,1.20173,2008-04-24
361505,Me You and Five Bucks,0,"A story about second, second chances",10.0,0.094105,2015-07-07
104755,The Lords of Salem,1165882,We've been waiting... we've always been waiting,5.1,14.504326,2012-09-10
253306,Housebound,0,Terror Gets Domesticated,6.5,10.322858,2014-09-04
29595,Wal-Mart: The High Cost of Low Price,0,*No Tag Line*,6.9,1.404175,2005-11-04
46729,Fetching Cody,0,How far would you go for love?,6.8,0.077876,2005-10-01
294600,Last I Heard,0,*No Tag Line*,6.0,0.35819,2013-01-01
137347,Closer to the Moon,0,*No Tag Line*,6.4,9.159265,2013-11-29
290370,Mutant World,1500000,*No Tag Line*,2.6,1.893697,2014-09-27
426469,Growing Up Smith,0,It’s better to stand out than to fit in.,7.4,0.71087,2017-02-03
356841,Checkmate,0,*No Tag Line*,4.2,1.105357,2015-07-03
347755,Wind Walkers,0,*No Tag Line*,7.5,0.446858,2016-01-28
408,Snow White and the Seven Dwarfs,184925486,"The Happiest, Dopiest, Grumpiest, Sneeziest movie of the year.",6.9,80.171283,1937-12-20
39209,Shalako,2620000,Sean Connery is Shalako! Shalako means action! Action means Bardot!,5.4,3.598457,1968-11-06
48463,Incident at Loch Ness,0,*No Tag Line*,5.9,1.452152,2004-12-17
394047,The Dog Lover,0,She ended up on the wrong side of right.,5.3,1.193219,2016-07-08
312791,GirlHouse,0,Enjoy the show.,5.2,8.039223,2014-10-16
280381,House at the End of the Drive,0,It's where they died.,0.0,0.43049,2014-01-11
2661,Batman,0,He's Here Big As Life In A Real Bat-Epic,6.1,9.815394,1966-07-30
100,"Lock, Stock and Two Smoking Barrels",3897569,A Disgrace to Criminals Everywhere.,7.5,16.032594,1998-03-05
218500,The Ballad of Gregorio Cortez,0,*No Tag Line*,0.0,0.592821,1983-08-19
27845,Trees Lounge,0,*No Tag Line*,6.7,3.443916,1996-10-11
52790,The Basket,619042,*No Tag Line*,6.5,0.430758,2000-05-05
100275,Eddie: The Sleepwalking Cannibal,1632,Part muse. Part sleepwalking cannibal.,6.1,0.143784,2012-04-22
42033,Def-Con 4,0,The last defense. The last hope. The battle for the future of the world has begun.,2.8,0.319792,1985-03-15
19187,The Hebrew Hammer,0,*No Tag Line*,5.9,1.600797,2003-01-01
46415,Neal 'n' Nikki,0,Nice is out...Naughty is in,2.3,0.285131,2005-12-09
38570,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,0,*No Tag Line*,3.2,5.628399,2010-06-08
27588,Forget Me Not,0,*No Tag Line*,5.0,5.065752,2009-10-22
223,Rebecca,6000000,The shadow of this woman darkened their love.,7.7,18.426825,1940-04-12
9725,Friday the 13th Part 2,21722776,The body count continues...,6.0,16.517777,1981-05-01
28580,The Lost Weekend,11000000,The screen dares to open the strange and savage pages of a shocking bestseller!,7.4,6.903314,1945-11-25
23730,C.H.U.D.,3412497,They're not staying down there anymore!,5.3,4.45544,1984-08-31
84197,Filly Brown,0,This is my life.,5.9,0.106949,2013-04-19
46256,The Lion of Judah,0,The lamb who saved the world!,5.8,0.165909,2011-06-03
19997,Niagara,8500000,A raging torrent of emotion that even nature can't control!,6.7,9.903992,1953-01-21
43266,How Green Was My Valley,6000000,Millions Have Read This Great Novel... Millions more will see an even greater picture!,6.8,7.70019,1941-10-28
278316,Da Sweet Blood of Jesus,0,*No Tag Line*,4.1,4.480579,2014-06-22
1412,"Sex, Lies, and Videotape",0,*No Tag Line*,6.7,10.869492,1989-08-18
176,Saw,103911669,Live or die. Make your choice.,7.2,63.655973,2004-10-01
39939,Super Troopers,18492362,*No Tag Line*,6.6,16.312803,2001-01-18
357834,The Algerian,0,*No Tag Line*,0.0,0.025364,2015-08-07
14295,You Can Count on Me,0,*No Tag Line*,6.8,7.142448,2000-11-17
11219,The Trouble with Harry,7000000,A THRILLER with a difference!,6.9,6.920873,1955-10-03
20770,But I'm a Cheerleader,0,A Comedy Of Sexual Disorientation.,6.5,4.826908,1999-09-12
176124,Home Run,2861020,Freedom is possible,6.3,3.085411,2013-04-19
500,Reservoir Dogs,14661007,Every dog has his day.,8.0,66.925866,1992-09-02
60400,The Blue Bird,0,*No Tag Line*,6.4,1.280733,1940-01-19
98369,Blue Like Jazz,0,Everybody belongs somewhere,5.8,1.6116,2012-04-13
114065,Down & Out With The Dolls,0,Ain't Rock 'N' Roll a bitch.,0.0,0.002386,2003-03-20
89750,"Pink Ribbons, Inc.",25000,Capitalizing on hope.,6.8,0.097913,2011-09-11
49951,Certifiably Jonathan,0,*No Tag Line*,0.0,0.047781,2007-03-01
355629,The Blade of Don Juan,0,*No Tag Line*,0.0,0.021678,2013-10-27
16433,Grand Theft Parsons,0,It's better to burn out than to fade away.,6.0,1.998557,2003-06-18
15544,Extreme Movie,0,UNRATED. A film with many happy endings...,3.9,8.148187,2008-12-05
43884,The Charge of the Light Brigade,2736000,"The reckless lancers sweep on and on - so that a woman's heart might not be broken! You're not fighting a single legion - you're fighting the entire British army, Surat Khan!",6.8,2.968235,1936-10-20
107315,Below Zero,0,There's nothing scarier than a blank page.,4.4,1.36514,2011-10-22
137955,Crowsnest,0,*No Tag Line*,4.8,0.057564,2012-01-01
13064,Airborne,2850263,There are two kinds of people: those who get AIRBORNE...and those who don't.,6.1,8.001156,1993-09-17
59917,Cotton Comes to Harlem,0,"Introducing COFFIN ED and GRAVEDIGGER, two detectives only a mother could love.",6.7,1.079125,1970-05-27
157422,The Wicked Within,0,Every family has its demons. The truth will possess us all.,4.2,1.906151,2015-10-16
310933,Bleeding Hearts,0,*No Tag Line*,2.0,0.100533,2013-06-01
7553,Waiting...,18637690,What happens in the kitchen ends up on the plate.,6.2,10.230583,2005-10-07
12877,Dead Man's Shoes,0,He's in all of us.,7.2,12.818441,2004-09-29
39895,From a Whisper to a Scream,1400000,Welcome to Oldfield. Stop in for a night of pure terror.,6.8,1.220072,1987-09-25
102840,Sex With Strangers,0,*No Tag Line*,5.0,0.014406,2002-02-22
55616,Dracula: Pages from a Virgin's Diary,0,*No Tag Line*,6.9,0.552361,2002-02-28
29697,Faith Like Potatoes,0,*No Tag Line*,6.0,0.147886,2006-10-27
50037,Beyond the Black Rainbow,0,Beyond Science. Beyond Sanity. Beyond Control.,5.7,7.717237,2010-12-03
53502,The Dead Undead,0,How Do You Kill Something That's Already Dead?,3.1,0.249457,2010-05-13
202604,The Vatican Exorcisms,0,The public were never meant to know,4.4,0.447166,2013-05-29
289,Casablanca,10462500,They had a date with fate in Casablanca!,7.9,43.729123,1942-11-26
27374,Lake Mungo,0,If you've never seen a ghost... Look closer.,6.1,4.653047,2008-06-17
811,Silent Running,0,Amazing companions on an incredible journey...that journeys beyond imagination!,6.3,11.095414,1972-03-09
1366,Rocky,117235147,His whole life was a million-to-one shot.,7.5,72.19808,1976-11-21
244776,The Sleepwalker,0,*No Tag Line*,4.1,0.926084,2014-01-20
5769,Tom Jones,37600000,Tom Jones! . . . loves and loves and loves and loves . . .,6.1,2.833166,1963-10-06
277685,Unfriended,62882090,"Online, your memories last forever. But so do your mistakes.",5.5,41.972329,2015-04-17
103,Taxi Driver,28262574,"On every street in every city, there's a nobody who dreams of being a somebody.",8.0,58.845025,1976-02-07
11298,The Howling,17985893,Imagine your worst fear a reality,6.4,6.532855,1981-04-03
646,Dr. No,59600000,NOW meet the most extraordinary gentleman spy in all fiction!,6.9,48.901542,1962-10-04
93856,Chernobyl Diaries,18112929,Experience the fallout,4.9,20.649145,2012-05-24
9003,Hellraiser,14564027,He'll tear your soul apart.,6.9,22.583834,1987-09-11
347126,God's Not Dead 2,23507567,*No Tag Line*,5.7,6.96858,2016-04-01
10092,Cry_Wolf,10047674,Nobody believes a liar...even when they're telling the truth.,5.6,6.926926,2005-09-16
46705,Blue Valentine,16566240,Nobody Baby But You And Me,6.9,26.881611,2010-12-27
546,Transamerica,13350369,Life is a Journey. Bring an Open Mind.,6.9,9.773398,2005-12-23
76487,The Devil Inside,101758490,No soul is safe.,4.6,13.152822,2012-01-06
5722,Beyond the Valley of the Dolls,40000000,This Is Not A Sequel. There Has Never Been Anything Like It!,6.6,4.289003,1970-07-17
39833,Love Me Tender,9000000,HEAR ELVIS SING . . .,5.5,1.444258,1956-11-15
1781,An Inconvenient Truth,46243000,By far the most terrifying film you will ever see.,6.7,14.139004,2006-01-24
18712,Sands of Iwo Jima,7800000,A Great Human Story... Makes A Mighty Motion Picture!!!,6.2,3.851,1949-12-14
7944,Shine a Light,0,A master director shining his light on the best rock band on the planet.,7.2,2.162522,2008-02-07
171424,The Green Inferno,6833445,Fear will eat you alive.,5.0,17.845161,2014-09-04
361475,Departure,0,*No Tag Line*,7.5,0.42583,2016-05-20
113947,The Sessions,9138338,The festival hit of the year!,6.6,9.115486,2012-05-02
18570,"Food, Inc.",0,You'll never look at dinner the same way again.,7.4,15.017162,2008-09-07
83860,October Baby,5355847,Every Life Is Beautiful,6.8,1.86221,2011-10-30
41469,Next Stop Wonderland,0,Romance Is Her Destination.,6.0,1.334481,1998-08-21
244772,The Skeleton Twins,5284309,Family is a cruel joke.,6.7,15.699363,2014-01-18
50837,Martha Marcy May Marlene,3538446,You can get away. But you can never escape.,6.7,17.806082,2011-10-21
248774,Obvious Child,3123963,*No Tag Line*,6.7,10.12895,2014-06-06
10183,Frozen River,0,*No Tag Line*,6.7,4.805651,2008-08-01
159014,20 Feet from Stardom,0,*No Tag Line*,7.4,5.247956,2013-06-14
32456,Two Girls and a Guy,2057193,Thanks to his two girlfriends Blake is about to learn a new sexual position. Honesty,5.4,4.86805,1997-09-07
49963,Walking and Talking,0,A movie for everyone who wants to get married and stay single at the same time.,6.6,0.367312,1996-07-17
13508,Who Killed the Electric Car?,1678874,A lack of consumer confidence... or conspiracy?,7.2,5.323184,2006-08-04
22597,The Broken Hearts Club: A Romantic Comedy,1744858,*No Tag Line*,6.3,3.424158,2000-02-01
9707,Bubba Ho-tep,0,The King vs. The King of the Dead.,6.7,9.954848,2002-06-09
37532,Slam,0,Words make sense of a world that won't.,6.7,0.29245,1998-10-07
26791,Brigham City,852206,*No Tag Line*,7.3,0.280083,2001-03-30
8675,Orgazmo,0,Fighting crime never felt so good!,6.2,5.06516,1997-09-06
13132,All the Real Girls,0,Love is a puzzle. These are the pieces.,5.9,3.65924,2003-08-01
47686,Dream with the Fishes,0,"An oddball odyssey about voyeurism, LSD and nude bowling!",7.7,0.948316,1997-01-01
46989,Blue Car,464000,Ready or not... the future comes just the same.,6.7,0.672695,2002-01-11
192132,Palo Alto,0,*No Tag Line*,6.4,16.570708,2014-05-09
13198,Wristcutters: A Love Story,0,"Life is a trip, but the afterlife is one hell of a ride",6.7,8.542921,2006-01-24
244267,I Origins,336472,*No Tag Line*,7.5,37.555398,2014-07-18
21413,The Battle of Shaker Heights,0,"When you're 17, every day is war.",5.6,5.20209,2003-08-22
13362,Taxi to the Dark Side,274661,"In 2002, a young cap driver picked up a few passengers near his home in Afghanistan... He never returned",6.6,0.748565,2007-04-30
39183,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,0,The untold story of the team that had America at its feet.,4.7,0.436148,2006-01-01
62402,Guiana 1838,0,*No Tag Line*,2.8,0.030253,2004-09-24
206412,Lisa Picard Is Famous,0,*No Tag Line*,4.0,0.690089,2000-05-14
201132,Antarctica: A Year on Ice,0,Step Outside The Box,7.2,1.883947,2013-09-05
251471,A LEGO Brickumentary,0,*No Tag Line*,6.4,1.631274,2015-07-31
112456,Hardflip,0,What do you do when your life does a 180?,4.7,0.341461,2012-06-01
20296,Chocolate: Deep Dark Secrets,0,*No Tag Line*,3.4,0.887821,2005-09-16
25983,The House of the Devil,0,Talk on the phone. Finish your homework. Watch TV. Die.,6.0,8.628485,2009-04-25
66195,The Perfect Host,14870,Dinner Parties Are A Dying Art.,6.2,6.507094,2010-07-01
16155,Safe Men,0,Welcome to the world of disorganised crime.,6.3,1.190729,1998-08-17
46727,Speedway Junky,0,There's no place for dreams on the streets of Vegas,5.2,0.340019,1999-02-11
55180,The Last Big Thing,0,"The culture is going down on itself... go ahead, Scream!",6.0,0.678475,1998-09-23
29015,The Specials,0,*No Tag Line*,5.5,9.055447,2000-09-22
91122,16 to Life,0,*No Tag Line*,4.4,0.108468,2009-09-19
18206,Alone With Her,10018,Anytime. Anywhere. He's watching.,6.2,2.175696,2006-04-28
320146,Creative Control,0,A story about virtually everything,5.4,1.50211,2016-03-11
13856,Special,7202,*No Tag Line*,6.6,1.260314,2006-01-30
219716,Sparkler,0,*No Tag Line*,0.0,0.547654,1999-03-19
43630,The Helix... Loaded,0,*No Tag Line*,4.8,0.0206,2005-01-01
56491,In Her Line of Fire,0,Behind Enemy Lines No Man Can Stop Her. Only One Woman Can Touch Her.,3.3,0.429587,2006-04-21
99826,The Jimmy Show,0,*No Tag Line*,8.0,0.098351,2002-01-16
357441,Karachi se Lahore,0,*No Tag Line*,8.0,0.060003,2015-07-31
19344,Loving Annabelle,0,*No Tag Line*,6.4,7.145832,2006-03-08
242083,Hits,0,Based on a true story... that hasn't happened yet.,4.9,3.638411,2014-01-21
18869,Jimmy and Judy,0,*No Tag Line*,5.4,1.255771,2006-01-01
26673,Frat Party,0,*No Tag Line*,3.5,0.783842,2009-01-01
41830,The Party's Over,0,*No Tag Line*,6.1,0.118324,1965-04-22
37694,Proud,0,Proudly We Served,5.5,0.023681,2004-07-02
63287,The Poker House,0,"Lust, drugs and violence... no place for a kid.",6.1,2.948576,2008-06-20
335874,Childless,0,*No Tag Line*,4.5,0.243853,2015-04-03
34592,ZMD: Zombies of Mass Destruction,0,They're just like you ... only dead,4.7,1.563711,2009-01-01
92635,Snow White: A Deadly Summer,0,This is no fairy tale,4.8,0.653495,2012-03-16
21283,Steppin: The Movie,0,*No Tag Line*,5.0,0.328498,2009-05-19
272724,Doc Holliday's Revenge,0,*No Tag Line*,3.2,0.4594,2014-06-01
84178,Black Rock,0,Not every island is a paradise.,4.9,7.207051,2012-01-21
101179,Truth or Dare,0,Truth or Die,5.7,6.679954,2012-08-05
52462,The Pet,0,*No Tag Line*,5.3,1.284741,2006-05-17
269057,Bang Bang Baby,0,"Once upon a time, there was a girl...",6.6,0.973323,2014-09-08
287524,Fear Clinic,0,*No Tag Line*,4.0,1.859965,2014-10-31
206213,Zombie Hunter,0,*No Tag Line*,3.5,3.418372,2013-07-25
248402,A Fine Step,0,Together they learnt to dream again,4.1,0.65434,2014-04-16
29146,Charly,814666,A love story that begins with an incredible experiment!,6.6,0.178689,1968-09-23
207769,Banshee Chapter,0,"The experiments are over, the terror has just begun...",5.7,7.310879,2013-08-26
271185,Ask Me Anything,0,Young. Not so innocent.,5.5,8.976128,2014-04-19
29731,And Then Came Love,0,*No Tag Line*,5.0,0.280829,2007-01-01
654,On the Waterfront,9600000,The Man Lived by the Jungle Law of the Docks!,8.0,16.015599,1954-06-22
91070,L!fe Happens,30905,A comedy that's a real mother.,5.3,5.974156,2011-06-18
323270,The Horror Network Vol. 1,0,*No Tag Line*,5.0,0.392658,2015-10-27
2652,Hard Candy,7022209,Strangers shouldn't talk to little girls.,6.8,25.918007,2005-01-14
9813,The Quiet,381420,Isn't it time everyone hears your secrets?,6.1,4.0971,2005-09-12
157354,Fruitvale Station,17385830,Every step brings you closer to the edge,7.3,20.967146,2013-07-25
127867,The Brass Teapot,0,Everyone Has A Price. What's Yours?,5.8,10.639774,2012-09-08
3170,Bambi,267447150,A great love story.,6.8,47.651878,1942-08-14
14014,The Hammer,0,Some Guys Don't Know Their Destiny Till It Hits Them In The Face.,6.5,0.957022,2007-04-01
15708,Latter Days,819939,Aaron prays. Christian plays... Opposites attract.,6.7,5.424916,2003-07-10
215918,1982,0,*No Tag Line*,5.0,0.175885,2013-12-31
84200,"For a Good Time, Call...",1243961,Lose your hang-ups. Find your calling.,5.8,14.238376,2012-08-31
84184,Celeste & Jesse Forever,3094813,A Loved Story,6.4,9.436431,2012-08-03
45767,Time Changer,0,What if you could see the future impact of your beliefs? One man will.,5.2,0.339757,2002-10-25
14823,London to Brighton,0,Innocence has nowhere to hide,6.5,3.060685,2006-12-01
367551,American Hero,0,From zero to superhero,5.0,5.023091,2015-12-11
343409,Windsor Drive,0,*No Tag Line*,2.0,0.504251,2015-06-26
57294,Crying with Laughter,0,A Bad Trip Down Memory Lane,7.0,0.108135,2009-06-01
11446,Welcome to the Dollhouse,0,Not all girls want to play with dolls.,6.9,5.870319,1995-05-24
47889,Ruby in Paradise,1001437,A woman's search for herself.,5.6,0.59424,1993-10-08
25461,Raising Victor Vargas,2816116,*No Tag Line*,7.8,3.643662,2002-05-16
279759,Harrison Montgomery,0,*No Tag Line*,0.0,0.006943,2008-01-01
78705,Live-In Maid,0,*No Tag Line*,7.8,0.038706,2004-09-21
25212,Deterrence,0,*No Tag Line*,6.1,2.171288,2000-03-10
26899,The Mudge Boy,62852,*No Tag Line*,7.3,5.292536,2003-01-17
146269,The Young Unknowns,0,*No Tag Line*,0.0,0.004922,2000-03-12
292483,Not Cool,0,*No Tag Line*,3.7,1.186971,2014-09-23
10105,Saints and Soldiers,0,*No Tag Line*,6.6,6.003418,2003-09-11
211557,Vessel,0,*No Tag Line*,5.9,0.322553,2012-10-28
838,American Graffiti,140000000,Where were you in '62?,6.9,19.326115,1973-08-01
40862,Iraq for Sale: The War Profiteers,0,*No Tag Line*,8.0,1.517771,2006-01-01
13158,Aqua Teen Hunger Force Colon Movie Film for Theaters,0,*No Tag Line*,6.5,1.453146,2007-04-13
84332,Safety Not Guaranteed,4007792,What would you go back for?,6.8,25.186002,2012-06-08
74510,Kevin Hart: Laugh at My Pain,0,Alright! Alright! Alright!,7.7,5.498834,2011-09-09
74725,Kill List,171760,*No Tag Line*,6.0,12.203041,2011-09-02
58428,The Innkeepers,78396,Some guests never checked out.,5.4,14.386807,2011-12-01
36584,Interview with the Assassin,0,Dallas. 1963. The second shooter.,5.6,0.471264,2002-05-09
13429,Donkey Punch,0,This party is going overboard,4.5,3.283886,2008-07-18
9022,All the Boys Love Mandy Lane,0,Everyone is dying to be with her. Someone is killing for it.,5.7,12.284939,2008-02-15
22530,Bled,0,Every addiction has its price.,3.8,1.039149,2008-01-01
288,High Noon,8000000,The story of a man who was too proud to run.,7.6,18.644023,1952-03-27
14275,Hoop Dreams,7830611,An Extraordinary True Story.,7.7,9.188431,1994-09-12
2287,Rize,0,*No Tag Line*,5.9,1.623769,2005-01-15
18734,L.I.E.,1667192,"On the Long Island Expressway there are lanes going east, lanes going west, and lanes going straight to hell.",6.7,7.731064,2001-01-20
206197,The Sisterhood of Night,0,The Salem Witch Trials remixed.,6.5,2.868942,2015-04-10
26837,B-Girl,0,*No Tag Line*,5.5,0.631571,2009-07-29
7859,Half Nelson,4911725,Secrets don't let go.,6.5,12.378031,2006-08-11
302579,Naturally Native,10508,"Sometimes When You're Going Home, It's Important To Know Where You've Come From...",0.0,0.578798,1999-10-08
51955,Hav Plenty,0,*No Tag Line*,0.0,0.003142,1997-09-11
376004,Adulterers,0,Love. Betrayal. Vengeance,5.2,1.471139,2016-01-05
158752,Escape from Tomorrow,0,Bad things happen everywhere.,4.8,1.352222,2013-10-11
40658,Starsuckers,0,*No Tag Line*,6.2,0.429083,2009-09-30
296943,The Hadza:  Last of the First,0,*No Tag Line*,0.0,0.045648,2014-10-31
118612,After,0,*No Tag Line*,5.6,4.596157,2012-08-27
138976,Treachery,0,Deep roots... Deeper Secrets,4.8,0.283059,2013-05-16
323967,Walter,0,Heaven or hell. It's in his hands.,5.3,2.659006,2015-03-13
3080,Top Hat,3202000,They're Dancing Cheek-To-Cheek Again!,7.4,3.898498,1935-09-06
2667,The Blair Witch Project,248000000,The scariest movie of all time is a true story.,6.3,41.690578,1999-07-14
9459,Woodstock,34505110,"3 days of peace, music...and love.",7.1,3.409764,1970-03-26
11598,The Kentucky Fried Movie,0,This movie is totally out of control!,6.4,10.861167,1977-08-10
26916,Mercy Streets,0,*No Tag Line*,5.5,0.099902,2000-10-31
181940,Carousel of Revenge,0,*No Tag Line*,0.0,0.006069,2007-07-20
125263,Broken Vessels,0,Over the edge and out of control.,6.0,0.069277,1998-04-18
263503,Water & Power,0,*No Tag Line*,3.0,0.350557,2014-05-02
331493,Light from the Darkroom,0,*No Tag Line*,0.0,0.012942,2014-01-01
278348,The Maid's Room,0,How far will a family go to bury the truth?,4.8,1.501688,2014-08-08
704,A Hard Day's Night,12299668,"The Beatles, starring in their first full-length, hilarious, action-packed film!",7.3,10.730056,1964-07-06
70875,The Harvest (La Cosecha),0,*No Tag Line*,0.0,0.010909,2011-07-29
75986,Love Letters,0,Sometimes It's Right To Do the Wrong Thing.,4.6,0.001586,1983-04-01
14438,Fireproof,33456317,Never Leave Your Partner Behind.,7.0,6.093989,2008-09-26
23069,Benji,0,*No Tag Line*,6.1,2.651418,1974-10-17
83,Open Water,54667954,Scream all you want.,5.4,15.611857,2004-08-06
89857,High Road,0,The road less traveled is filled with pot holes.,5.8,1.292948,2012-03-06
30315,Kingdom of the Spiders,17000000,"A Living, Crawling, Hell on Earth!",5.7,2.537032,1977-08-24
14358,Mad Hot Ballroom,0,*No Tag Line*,7.2,0.772668,2005-05-13
2056,The Station Agent,8679814,Loneliness is much better when you have got someone to share it with.,7.4,11.578545,2003-01-26
41144,To Save A Life,0,Some people are just dying to be heard.,6.2,0.05021,2009-11-05
35199,Wordplay,0,*No Tag Line*,7.3,0.906096,2006-06-26
14271,Beyond the Mat,500000,*No Tag Line*,7.8,2.778633,1999-10-22
16653,The Singles Ward,0,The Road to Eternal Marriage Has Never Been Longer,7.5,0.920591,2002-01-30
84401,Sholem Aleichem: Laughing In The Darkness,845188,"Before there was Fiddler, there was Tevye... and the man who created him.",7.0,0.109579,2012-02-24
23655,Groove,0,Are you feeling it?,5.6,1.09454,2000-06-08
36825,The R.M.,0,Just when you thought it was safe to go back into the world...,4.8,0.082978,2003-01-31
33430,Twin Falls Idaho,0,A different kind of love story.,7.0,0.619136,1999-07-30
12281,Mean Creek,603943,"Beneath the surface, everyone has a secret.",6.9,8.519202,2004-01-15
125052,Hurricane Streets,0,Know life. No limits.,4.8,0.36447,1997-01-21
96238,Never Again,0,A mature love story for immature people.,4.0,0.039077,2002-07-12
30246,Civil Brand,0,*No Tag Line*,5.3,0.665512,2003-08-29
7301,Lonesome Jim,0,*No Tag Line*,6.4,3.433625,2005-11-16
172533,Drinking Buddies,343341,A comedy about knowing when to say when.,6.0,17.378455,2013-08-23
180383,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,0,*No Tag Line*,7.1,0.425195,2012-10-04
84318,The Other Dream Team,0,*No Tag Line*,6.9,0.388401,2012-09-28
45145,Johnny Suede,0,Keeping up an image can be a full time job.,4.7,1.354816,1991-08-18
13983,Finishing The Game,0,*No Tag Line*,4.9,0.459625,2007-01-21
45649,Rubber,98017,Are you TIRED of the expected?,5.7,9.108949,2010-07-09
19844,Kiss the Bride,0,*No Tag Line*,4.2,1.65426,2007-01-01
21801,The Slaughter Rule,0,*No Tag Line*,6.2,1.390909,2002-01-01
43933,Monsters,4242978,"After Six Years, They're No Longer Aliens. They're Residents",6.2,26.406001,2010-06-18
73511,The Californians,0,All is fair in love and real estate.,4.0,0.218736,2005-10-21
43653,The Living Wake,0,*No Tag Line*,5.0,0.383442,2007-01-01
139715,Detention of the Dead,0,"When there's no more room in Hell, the dead will go to DETENTION!",4.5,2.391847,2012-04-27
30867,Scott Walker: 30 Century Man,0,*No Tag Line*,7.0,0.607782,2006-10-31
81220,Everything Put Together,0,*No Tag Line*,5.0,0.046903,2001-11-02
253626,Good Kill,316472,*No Tag Line*,5.9,10.924273,2015-04-09
294550,The Outrageous Sophie Tucker,0,*No Tag Line*,0.0,0.021419,2014-05-02
